,suite_name,suite_id,exp_name,run,workload_info.name,workload.rep,allocation,composition,workload_mode,workload_profit,workload.mechanism_mix,workload.sub_mix,workload.pa_mix,budget.mode,budget.ModeConfig.Unlocking.slack,request_info.mechanism.name,allocation_status_all,profit_elephant_all,profit_hare_all,profit_mice_all,profit_elephant_accepted,profit_hare_accepted,profit_mice_accepted,profit_elephant_rejected,profit_hare_rejected,profit_mice_rejected,n_requests_elephant_all,n_requests_hare_all,n_requests_mice_all,n_requests_elephant_accepted,n_requests_hare_accepted,n_requests_mice_accepted,n_requests_elephant_rejected,n_requests_hare_rejected,n_requests_mice_rejected,workload_composition_mode
61,sp_workloads,1690805680,wl_big_mem,20,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,LaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1061,1136,1112,339,667,1112,722,469,0,1061,1136,1112,339,667,1112,722,469,0,poisson-block-composition-pa
62,sp_workloads,1690805680,wl_big_mem,20,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLNoisySGDMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1088,1113,1144,203,699,1144,885,414,0,1088,1113,1144,203,699,1144,885,414,0,poisson-block-composition-pa
63,sp_workloads,1690805680,wl_big_mem,20,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLPateGaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1123,1178,1085,166,733,1085,957,445,0,1123,1178,1085,166,733,1085,957,445,0,poisson-block-composition-pa
64,sp_workloads,1690805680,wl_big_mem,20,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,RandResponseMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1136,1135,1114,15,170,1114,1121,965,0,1136,1135,1114,15,170,1114,1121,965,0,poisson-block-composition-pa
65,sp_workloads,1690805680,wl_big_mem,20,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,SVTLaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1106,1092,1109,14,151,1109,1092,941,0,1106,1092,1109,14,151,1109,1092,941,0,poisson-block-composition-pa
66,sp_workloads,1690805680,wl_big_mem,21,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,GaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1107,1156,1159,533,1109,1159,574,47,0,1107,1156,1159,533,1109,1159,574,47,0,poisson-block-composition-pa
67,sp_workloads,1690805680,wl_big_mem,21,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,LaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1061,1136,1112,314,702,1112,747,434,0,1061,1136,1112,314,702,1112,747,434,0,poisson-block-composition-pa
68,sp_workloads,1690805680,wl_big_mem,21,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLNoisySGDMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1088,1113,1144,200,696,1144,888,417,0,1088,1113,1144,200,696,1144,888,417,0,poisson-block-composition-pa
69,sp_workloads,1690805680,wl_big_mem,21,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLPateGaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1123,1178,1085,171,737,1085,952,441,0,1123,1178,1085,171,737,1085,952,441,0,poisson-block-composition-pa
70,sp_workloads,1690805680,wl_big_mem,21,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,RandResponseMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1136,1135,1114,18,177,1114,1118,958,0,1136,1135,1114,18,177,1114,1118,958,0,poisson-block-composition-pa
71,sp_workloads,1690805680,wl_big_mem,21,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,2,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,SVTLaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1106,1092,1109,15,156,1107,1091,936,2,1106,1092,1109,15,156,1107,1091,936,2,poisson-block-composition-pa
72,sp_workloads,1690805680,wl_big_mem,24,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,GaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3014106,221031,21056,1713624,152786,17056,1300482,68245,4000,1094,1113,1104,566,755,914,528,358,190,poisson-block-composition-pa
73,sp_workloads,1690805680,wl_big_mem,24,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,LaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3356641,218178,20864,655141,74325,17472,2701500,143853,3392,1169,1154,1119,349,495,952,820,659,167,poisson-block-composition-pa
74,sp_workloads,1690805680,wl_big_mem,24,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLNoisySGDMechanism,"{'Optimal': 39, 'TimeLimit': 1}",2886113,212328,21728,473338,37740,8512,2412775,174588,13216,1057,1087,1124,164,186,493,893,901,631,poisson-block-composition-pa
75,sp_workloads,1690805680,wl_big_mem,24,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLPateGaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3286989,218751,22304,278577,35896,9600,3008412,182855,12704,1114,1105,1168,126,215,562,988,890,606,poisson-block-composition-pa
76,sp_workloads,1690805680,wl_big_mem,24,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,RandResponseMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3304405,225397,21760,52739,5976,6240,3251666,219421,15520,1160,1175,1154,19,33,355,1141,1142,799,poisson-block-composition-pa
77,sp_workloads,1690805680,wl_big_mem,24,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,SVTLaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",2975196,221951,22352,60220,8390,5776,2914976,213561,16576,1080,1132,1168,29,44,328,1051,1088,840,poisson-block-composition-pa
78,sp_workloads,1690805680,wl_big_mem,25,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,GaussianMechanism,"{'Optimal': 38, 'TimeLimit': 2}",3014106,221031,21056,1716519,154237,17424,1297587,66794,3632,1094,1113,1104,588,763,934,506,350,170,poisson-block-composition-pa
79,sp_workloads,1690805680,wl_big_mem,25,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,LaplaceMechanism,"{'Optimal': 38, 'TimeLimit': 2}",3356641,218178,20864,970647,81843,17584,2385994,136335,3280,1169,1154,1119,405,532,958,764,622,161,poisson-block-composition-pa
80,sp_workloads,1690805680,wl_big_mem,25,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLNoisySGDMechanism,"{'Optimal': 38, 'TimeLimit': 2}",2886113,212328,21728,420358,40063,8144,2465755,172265,13584,1057,1087,1124,146,200,472,911,887,652,poisson-block-composition-pa
81,sp_workloads,1690805680,wl_big_mem,25,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLPateGaussianMechanism,"{'Optimal': 38, 'TimeLimit': 2}",3286989,218751,22304,281088,37656,9360,3005901,181095,12944,1114,1105,1168,135,221,545,979,884,623,poisson-block-composition-pa
82,sp_workloads,1690805680,wl_big_mem,25,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,RandResponseMechanism,"{'Optimal': 38, 'TimeLimit': 2}",3304405,225397,21760,119792,8102,6624,3184613,217295,15136,1160,1175,1154,32,42,384,1128,1133,770,poisson-block-composition-pa
83,sp_workloads,1690805680,wl_big_mem,25,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,SVTLaplaceMechanism,"{'Optimal': 38, 'TimeLimit': 2}",2975196,221951,22352,72689,7824,6688,2902507,214127,15664,1080,1132,1168,29,49,379,1051,1083,789,poisson-block-composition-pa
84,sp_workloads,1690805680,wl_big_mem,28,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,GaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1094,1113,1104,542,1073,1104,552,40,0,1094,1113,1104,542,1073,1104,552,40,0,poisson-block-composition-pa
85,sp_workloads,1690805680,wl_big_mem,28,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,LaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1169,1154,1119,346,694,1119,823,460,0,1169,1154,1119,346,694,1119,823,460,0,poisson-block-composition-pa
86,sp_workloads,1690805680,wl_big_mem,28,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLNoisySGDMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1057,1087,1124,213,710,1124,844,377,0,1057,1087,1124,213,710,1124,844,377,0,poisson-block-composition-pa
87,sp_workloads,1690805680,wl_big_mem,28,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLPateGaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1114,1105,1168,161,659,1168,953,446,0,1114,1105,1168,161,659,1168,953,446,0,poisson-block-composition-pa
88,sp_workloads,1690805680,wl_big_mem,28,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,RandResponseMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1160,1175,1154,16,172,1154,1144,1003,0,1160,1175,1154,16,172,1154,1144,1003,0,poisson-block-composition-pa
89,sp_workloads,1690805680,wl_big_mem,28,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,SVTLaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1080,1132,1168,15,183,1168,1065,949,0,1080,1132,1168,15,183,1168,1065,949,0,poisson-block-composition-pa
90,sp_workloads,1690805680,wl_big_mem,29,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,GaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1094,1113,1104,532,1057,1104,562,56,0,1094,1113,1104,532,1057,1104,562,56,0,poisson-block-composition-pa
91,sp_workloads,1690805680,wl_big_mem,29,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,LaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1169,1154,1119,345,736,1119,824,418,0,1169,1154,1119,345,736,1119,824,418,0,poisson-block-composition-pa
92,sp_workloads,1690805680,wl_big_mem,29,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLNoisySGDMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1057,1087,1124,206,697,1124,851,390,0,1057,1087,1124,206,697,1124,851,390,0,poisson-block-composition-pa
93,sp_workloads,1690805680,wl_big_mem,29,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLPateGaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1114,1105,1168,160,664,1168,954,441,0,1114,1105,1168,160,664,1168,954,441,0,poisson-block-composition-pa
94,sp_workloads,1690805680,wl_big_mem,29,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,RandResponseMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1160,1175,1154,18,176,1154,1142,999,0,1160,1175,1154,18,176,1154,1142,999,0,poisson-block-composition-pa
95,sp_workloads,1690805680,wl_big_mem,29,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,3,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,SVTLaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",1080,1132,1168,24,180,1167,1056,952,1,1080,1132,1168,24,180,1167,1056,952,1,poisson-block-composition-pa
96,sp_workloads,1690805680,wl_big_mem,32,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,GaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3164159,212016,19356,1725945,140244,16066,1438214,71772,3290,1113,1088,1060,563,732,894,550,356,166,poisson-block-composition-pa
97,sp_workloads,1690805680,wl_big_mem,32,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,LaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",2854575,215653,19585,575379,76172,16252,2279196,139481,3333,1062,1115,1087,306,452,916,756,663,171,poisson-block-composition-pa
98,sp_workloads,1690805680,wl_big_mem,32,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLNoisySGDMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3215801,221736,20277,579082,37749,7713,2636719,183987,12564,1144,1128,1131,189,203,479,955,925,652,poisson-block-composition-pa
99,sp_workloads,1690805680,wl_big_mem,32,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLPateGaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3246364,219077,18914,337888,33567,7922,2908476,185510,10992,1154,1099,1070,141,209,510,1013,890,560,poisson-block-composition-pa
100,sp_workloads,1690805680,wl_big_mem,32,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,RandResponseMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3086084,218125,20774,35449,5228,5829,3050635,212897,14945,1149,1123,1162,23,36,363,1126,1087,799,poisson-block-composition-pa
101,sp_workloads,1690805680,wl_big_mem,32,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,SVTLaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3076541,223346,21123,22051,6948,5309,3054490,216398,15814,1073,1134,1197,19,44,339,1054,1090,858,poisson-block-composition-pa
102,sp_workloads,1690805680,wl_big_mem,33,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,GaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3164159,212016,19356,1709126,151817,16267,1455033,60199,3089,1113,1088,1060,605,775,901,508,313,159,poisson-block-composition-pa
103,sp_workloads,1690805680,wl_big_mem,33,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,LaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",2854575,215653,19585,847798,86274,16926,2006777,129379,2659,1062,1115,1087,376,494,946,686,621,141,poisson-block-composition-pa
104,sp_workloads,1690805680,wl_big_mem,33,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLNoisySGDMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3215801,221736,20277,535063,37793,7979,2680738,183943,12298,1144,1128,1131,182,207,485,962,921,646,poisson-block-composition-pa
105,sp_workloads,1690805680,wl_big_mem,33,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLPateGaussianMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3246364,219077,18914,336211,38278,7974,2910153,180799,10940,1154,1099,1070,151,234,506,1003,865,564,poisson-block-composition-pa
106,sp_workloads,1690805680,wl_big_mem,33,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,RandResponseMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3086084,218125,20774,63261,6084,5737,3022823,212041,15037,1149,1123,1162,29,44,359,1120,1079,803,poisson-block-composition-pa
107,sp_workloads,1690805680,wl_big_mem,33,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,SVTLaplaceMechanism,"{'Optimal': 39, 'TimeLimit': 1}",3076541,223346,21123,64731,8716,5716,3011810,214630,15407,1073,1134,1197,30,52,348,1043,1082,849,poisson-block-composition-pa
108,sp_workloads,1690805680,wl_big_mem,36,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,GaussianMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1113,1088,1060,536,1055,1060,577,33,0,1113,1088,1060,536,1055,1060,577,33,0,poisson-block-composition-pa
109,sp_workloads,1690805680,wl_big_mem,36,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,LaplaceMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1062,1115,1087,321,683,1087,741,432,0,1062,1115,1087,321,683,1087,741,432,0,poisson-block-composition-pa
110,sp_workloads,1690805680,wl_big_mem,36,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLNoisySGDMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1144,1128,1131,215,721,1131,929,407,0,1144,1128,1131,215,721,1131,929,407,0,poisson-block-composition-pa
111,sp_workloads,1690805680,wl_big_mem,36,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,MLPateGaussianMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1154,1099,1070,157,653,1069,997,446,1,1154,1099,1070,157,653,1069,997,446,1,poisson-block-composition-pa
112,sp_workloads,1690805680,wl_big_mem,36,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,RandResponseMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1149,1123,1162,20,171,1162,1129,952,0,1149,1123,1162,20,171,1162,1129,952,0,poisson-block-composition-pa
113,sp_workloads,1690805680,wl_big_mem,36,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.2,SVTLaplaceMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1073,1134,1197,22,167,1197,1051,967,0,1073,1134,1197,22,167,1197,1051,967,0,poisson-block-composition-pa
114,sp_workloads,1690805680,wl_big_mem,37,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,GaussianMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1113,1088,1060,528,1040,1060,585,48,0,1113,1088,1060,528,1040,1060,585,48,0,poisson-block-composition-pa
115,sp_workloads,1690805680,wl_big_mem,37,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,LaplaceMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1062,1115,1087,345,729,1087,717,386,0,1062,1115,1087,345,729,1087,717,386,0,poisson-block-composition-pa
116,sp_workloads,1690805680,wl_big_mem,37,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLNoisySGDMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1144,1128,1131,199,717,1131,945,411,0,1144,1128,1131,199,717,1131,945,411,0,poisson-block-composition-pa
117,sp_workloads,1690805680,wl_big_mem,37,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,MLPateGaussianMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1154,1099,1070,144,651,1070,1010,448,0,1154,1099,1070,144,651,1070,1010,448,0,poisson-block-composition-pa
118,sp_workloads,1690805680,wl_big_mem,37,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,RandResponseMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1149,1123,1162,25,170,1162,1124,953,0,1149,1123,1162,25,170,1162,1124,953,0,poisson-block-composition-pa
119,sp_workloads,1690805680,wl_big_mem,37,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25100-defpa,4,ilp,block-composition-pa,poisson,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25100,defpa,Unlocking,0.4,SVTLaplaceMechanism,"{'Optimal': 38, 'TimeLimit': 2}",1073,1134,1197,23,175,1197,1050,959,0,1073,1134,1197,23,175,1197,1050,959,0,poisson-block-composition-pa
120,sp_workloads,1690805680,wl_big_mem,40,basic:GM-LM-RR-LSVT-sub25100-defpa,0,ilp,block-composition-pa,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,defpa,Unlocking,0.2,GaussianMechanism,"{'Optimal': 38, 'TimeLimit': 2}",4847751,317174,28905,2650255,187088,23094,2197496,130086,5811,1760,1618,1607,845,1013,1306,915,605,301,poisson-block-composition-pa
121,sp_workloads,1690805680,wl_big_mem,40,basic:GM-LM-RR-LSVT-sub25100-defpa,0,ilp,block-composition-pa,poisson,ncd,basic:GM-LM-RR-LSVT,sub25100,defpa,Unlocking,0.2,LaplaceMechanism,"{'Optimal': 38, 'TimeLimit': 2}",4580618,310999,29482,1159433,99662,24567,3421185,211337,4915,1690,1679,1654,475,660,1401,1215,1019,253,poisson-block-composition-pa
